149.5629
53.1718
112.2061
128.1423
166.6746
218.0778
134.9683
64.5754
77.9103
151.4976
113.6816
142.0076
146.659
95.1009
97.6352
174.9576
118.4202
124.9474
126.9954
177.6156
128.8478
142.1068
96.1019
115.9145
170.3772
104.0723
145.852
172.7254
134.928
123.8099
175.559
132.1163
88.4901
101.3486
164.225
86.3302
119.8977
155.1665
69.4721
111.4347
209.2611
93.4255
71.7904
164.7582
223.2211
192.0217
109.9179
61.767
150.7721
107.5069
153.5506
134.0847
148.7453
97.1475
147.3341
212.9343
85.7795
77.9651
134.7781
